19.03.2011	5281	...	7	Voyage pour la foire, (IPI) net	673.79	0.00	0.000000	39	1	1	1312	IPI	Voyage pour la foire
19.03.2011	1171	...	7	Voyage pour la foire, 7.6% deTVA (IPI)	51.21	0.00	0.000000	39	1	1	1312	IPI	Voyage pour la foire
19.03.2011	...	1010	7	Voyage pour la foire Total, (IPI)	725.00	0.00	0.000000	39	1	1	1312	IPI	Voyage pour la foire
21.03.2011	6006	1010	105	Loyer mars, garage	125.00	0.00	0.000000	0	0	0	0		
21.03.2011	2000	...	107	Payé fact 09	456.00	0.00	0.000000	40	1	0	0		
21.03.2011	2000	...	108	Payé fact 10	257.00	0.00	0.000000	40	1	0	0		
21.03.2011	2000	...	109	Payé fact 11	987.00	0.00	0.000000	40	1	0	0		
21.03.2011	...	1020	110	Payé fact 09 - 11	1700.00	0.00	0.000000	40	1	0	0		
21.03.2011	6000	1010	2	Loyer de AVR	1850.00	0.00	0.000000	0	1	0	0		
21.03.2011	...	3200	106	Ventes 15-20.3, (TVA) net	2012.50	0.00	0.000000	41	1	1	1313	TVA	Ventes 15-20.3
21.03.2011	...	2200	106	Ventes 15-20.3, 7.6% de TVA (TVA)	152.95	0.00	0.000000	41	1	1	1313	TVA	Ventes 15-20.3
21.03.2011	1000	...	106	Ventes 15-20.3 Total, (TVA)	2165.45	0.00	0.000000	41	1	1	1313	TVA	Ventes 15-20.3
23.03.2011	4200	...	111	Fact Maxo 13, (IPM) net	917.80	0.00	0.000000	42	1	1	1314	IPM	Fact Maxo 13
23.03.2011	1170	...	111	Fact Maxo 13, 7.6% deTVA (IPM)	69.75	0.00	0.000000	42	1	1	1314	IPM	
23.03.2011	...	2000	111	Fact Maxo 13 Total, (IPM)	987.55	0.00	0.000000	42	1	1	1314	IPM	
25.03.2011	8900	1020	364	Impôts 1er tiers	2567.00	0.00	0.000000	0	1	0	0		
26.03.2011	4200	...	112	Fact Mini 14, (IPM) net	1165.43	0.00	0.000000	43	1	1	1315	IPM	Fact Mini 14
26.03.2011	1170	...	112	Fact Mini 14, 7.6% deTVA (IPM)	88.57	0.00	0.000000	43	1	1	1315	IPM	Fact Mini 14
26.03.2011	...	2000	112	Fact Mini 14 Total, (IPM)	1254.00	0.00	0.000000	43	1	1	1315	IPM	Fact Mini 14
28.03.2011	1010	1000	113	Viré caisse-poste	6500.00	0.00	0.000000	0	1	0	0		
28.03.2011	...	3200	114	Ventes 21.3 - 27.3, (TVA) net	2189.59	0.00	0.000000	44	1	1	1316	TVA	Ventes 21.3 - 27.3
28.03.2011	...	2200	114	Ventes 21.3 - 27.3, 7.6% de TVA (TVA)	166.41	0.00	0.000000	44	1	1	1316	TVA	Ventes 21.3 - 27.3
28.03.2011	1000	...	114	Ventes 21.3 - 27.3 Total, (TVA)	2356.00	0.00	0.000000	44	1	1	1316	TVA	Ventes 21.3 - 27.3
01.04.2011	4200	...	115	Achat poisson Denis, (IPM) net	320.63	0.00	0.000000	45	1	1	1317	IPM	Achat poisson Denis
01.04.2011	1170	...	115	Achat poisson Denis, 7.6% deTVA (IPM)	24.37	0.00	0.000000	45	1	1	1317	IPM	Achat poisson Denis
01.04.2011	...	1000	115	Achat poisson Denis Total, (IPM)	345.00	0.00	0.000000	45	1	1	1317	IPM	Achat poisson Denis
03.04.2011	6000	1010	116	Loyer avril	2500.00	0.00	0.000000	0	1	0	0		
05.04.2011	4200	...	117	Fact Maxo 15, (IPM) net	2151.07	0.00	0.000000	46	1	1	1318	IPM	Fact Maxo 15
05.04.2011	1170	...	117	Fact Maxo 15, 7.6% deTVA (IPM)	163.48	0.00	0.000000	46	1	1	1318	IPM	
05.04.2011	...	2000	117	Fact Maxo 15 Total, (IPM)	2314.55	0.00	0.000000	46	1	1	1318	IPM	
05.04.2011	...	3200	118	Ventes 29.3-4.4, (TVA) net	1840.57	0.00	0.000000	47	1	1	1319	TVA	Ventes 29.3-4.4
05.04.2011	...	2200	118	Ventes 29.3-4.4, 7.6% de TVA (TVA)	139.88	0.00	0.000000	47	1	1	1319	TVA	Ventes 29.3-4.4
05.04.2011	1000	...	118	Ventes 29.3-4.4 Total, (TVA)	1980.45	0.00	0.000000	47	1	1	1319	TVA	Ventes 29.3-4.4
11.04.2011	...	3200	198	Vente 6.4, (TVA) net	203.16	0.00	0.000000	48	1	1	1320	TVA	Vente 6.4
11.04.2011	...	2200	198	Vente 6.4, 7.6% de TVA (TVA)	15.44	0.00	0.000000	48	1	1	1320	TVA	Vente 6.4
11.04.2011	...	3400	200	Vente 7.4, (TVA) net	197.54	0.00	0.000000	48	1	1	1321	TVA	Vente 7.4
11.04.2011	...	2200	200	Vente 7.4, 7.6% de TVA (TVA)	15.01	0.00	0.000000	48	1	1	1321	TVA	Vente 7.4
11.04.2011	...	3200	202	Vente 8.4, (TVA) net	488.85	0.00	0.000000	48	0	1	1322	TVA	Vente 8.4
11.04.2011	...	2200	203	Vente 8.4, 7.6% de TVA (TVA)	37.15	0.00	0.000000	48	0	1	1322	TVA	Vente 8.4
11.04.2011	...	3200	204	Vente 9.4, (TVA) net	231.41	0.00	0.000000	48	0	1	1323	TVA	Vente 9.4
11.04.2011	...	2200	205	Vente 9.4, 7.6% de TVA (TVA)	17.59	0.00	0.000000	48	0	1	1323	TVA	Vente 9.4
11.04.2011	...	3400	206	Vente 10.4, (TVA) net	545.54	0.00	0.000000	48	0	1	1324	TVA	Vente 10.4
11.04.2011	...	2200	207	Vente 10.4, 7.6% de TVA (TVA)	41.46	0.00	0.000000	48	0	1	1324	TVA	
11.04.2011	...	3200	208	Vente 11.4, (TVA) net	419.38	0.00	0.000000	48	1	1	1325	TVA	Vente 11.4
11.04.2011	...	2200	208	Vente 11.4, 7.6% de TVA (TVA)	31.87	0.00	0.000000	48	1	1	1325	TVA	Vente 11.4
11.04.2011	1000	...	210	Vente 6.4 - 11.4	2244.40	0.00	0.000000	48	1	0	0		
12.04.2011	1020	1000	126	Viré caisse-banque	3750.00	0.00	0.000000	0	0	0	0		
13.04.2011	...	3200	101	Ventes 8.3, (TVA) net	24.72	0.00	0.000000	49	1	1	1326	TVA	Ventes 8.3
13.04.2011	...	2200	101	Ventes 8.3, 7.6% de TVA (TVA)	1.88	0.00	0.000000	49	1	1	1326	TVA	Ventes 8.3
13.04.2011	...	3200	101	Ventes 9.3, (TVA) net	16.08	0.00	0.000000	49	1	1	1327	TVA	Ventes 9.3
13.04.2011	...	2200	101	Ventes 9.3, 7.6% de TVA (TVA)	1.22	0.00	0.000000	49	1	1	1327	TVA	Ventes 9.3
13.04.2011	...	3200	101	Ventes 11.3, (TVA) net	20.68	0.00	0.000000	49	1	1	1328	TVA	Ventes 11.3
13.04.2011	...	2200	101	Ventes 11.3, 7.6% de TVA (TVA)	1.57	0.00	0.000000	49	1	1	1328	TVA	Ventes 11.3
13.04.2011	...	3200	101	Ventes 12.3, (TVA) net	19.61	0.00	0.000000	49	1	1	1329	TVA	Ventes 12.3
13.04.2011	...	2200	101	Ventes 12.3, 7.6% de TVA (TVA)	1.49	0.00	0.000000	49	1	1	1329	TVA	Ventes 12.3
13.04.2011	...	3200	101	Ventes 13.3, (TVA) net	15.33	0.00	0.000000	49	1	1	1330	TVA	Ventes 13.3
13.04.2011	...	2200	101	Ventes 13.3, 7.6% de TVA (TVA)	1.17	0.00	0.000000	49	1	1	1330	TVA	Ventes 13.3
13.04.2011	1000	...	101	Ventes 8.3 - 13.3	103.75	0.00	0.000000	49	1	0	0		
15.04.2011	4200	...	127	Achat march. fact 45, (IPM) net	1115.24	0.00	0.000000	50	1	1	1331	IPM	Achat march. fact 45
15.04.2011	1170	...	127	Achat march. fact 45, 7.6% deTVA (IPM)	84.76	0.00	0.000000	50	1	1	1331	IPM	
15.04.2011	...	2000	127	Achat march. fact 45 Total, (IPM)	1200.00	0.00	0.000000	50	1	1	1331	IPM	
16.04.2011	1020	1010	128	Viré poste-banque	11000.00	0.00	0.000000	0	1	0	0		
18.04.2011	1020	1000	129	Viré caisse-banque	2000.00	0.00	0.000000	0	1	0	0		
18.04.2011	2000	...	130	Payé fact. 13	1546.00	0.00	0.000000	51	1	0	0		
18.04.2011	2000	...	131	Payé fact. 14	987.55	0.00	0.000000	51	1	0	0		
18.04.2011	2000	...	132	Payé fact. 15	2314.55	0.00	0.000000	51	1	0	0		
18.04.2011	2000	...	116	Payé fact. 16	0.00	0.00	1.510000	51	1	0	0		
18.04.2011	...	1020	134	Payé fact 13/14/15/16	4848.10	0.00	0.000000	51	1	0	0		
18.04.2011	...	3400	135	Vente prestations 13.4 - 18.4, (TVA) net	2179.97	0.00	0.000000	52	1	1	1332	TVA	Vente prestations 13.4 - 18.4
18.04.2011	...	2200	135	Vente prestations 13.4 - 18.4, 7.6% de TVA (TVA)	165.68	0.00	0.000000	52	1	1	1332	TVA	
18.04.2011	1000	...	135	Vente prestations 13.4 - 18.4 Total, (TVA)	2345.65	0.00	0.000000	52	1	1	1332	TVA	
19.04.2011	4200	...	137	Achats Louis, (IPIRED) net	543.90	0.00	0.000000	53	1	1	1333	IPIRED	Achats Louis
19.04.2011	1171	...	137	Achats Louis, 2.4% deTVA (IPIRED)	13.05	0.00	0.000000	53	1	1	1333	IPIRED	
19.04.2011	...	1000	137	Achats Louis Total, (IPIRED)	556.95	0.00	0.000000	53	1	1	1333	IPIRED	
19.04.2011	4200	...	136	Achats Charles, (IPM) net	597.82	0.00	0.000000	54	1	1	1334	IPM	Achats Charles
19.04.2011	1170	...	136	Achats Charles, 7.6% deTVA (IPM)	45.43	0.00	0.000000	54	1	1	1334	IPM	
19.04.2011	...	1000	136	Achats Charles Total, (IPM)	643.25	0.00	0.000000	54	1	1	1334	IPM	
21.04.2011	4200	...	138	Fact Maxo 17, (IPM) net	1319.70	0.00	0.000000	55	1	1	1335	IPM	Fact Maxo 17
21.04.2011	1170	...	138	Fact Maxo 17, 7.6% deTVA (IPM)	100.30	0.00	0.000000	55	1	1	1335	IPM	Fact Maxo 17
21.04.2011	...	2000	138	Fact Maxo 17 Total, (IPM)	1420.00	0.00	0.000000	55	1	1	1335	IPM	Fact Maxo 17
22.04.2011	1010	1000	366	Virement caisse - poste	2000.00	0.00	0.000000	0	1	0	0		
24.04.2011	1000	3200	139	Ventes 20-25.4	23709.45	0.00	0.000000	0	1	0	0	EXPORT	Ventes 20-25.4
25.04.2011	6006	1010	140	Loyer avril, garage	125.00	0.00	0.000000	0	1	0	0		
25.04.2011	4200	...	141	Fact mini 18, (IPM) net	1044.10	0.00	0.000000	56	1	1	1337	IPM	Fact mini 18
25.04.2011	1170	...	141	Fact mini 18, 7.6% deTVA (IPM)	79.35	0.00	0.000000	56	1	1	1337	IPM	
25.04.2011	...	2000	141	Fact mini 18 Total, (IPM)	1123.45	0.00	0.000000	56	1	1	1337	IPM	
30.04.2011	6000	1010	3	Loyer de MAI	1850.00	0.00	0.000000	0	1	0	0		
02.05.2011	...	3200	143	Ventes 27.4 - 2.5, (TVA) net	3252.79	0.00	1.510000	57	1	1	1338	TVA	Ventes 27.4 - 2.5
02.05.2011	...	2200	143	Ventes 27.4 - 2.5, 7.6% de TVA (TVA)	247.21	0.00	1.510000	57	1	1	1338	TVA	Ventes 27.4 - 2.5
02.05.2011	1000	...	143	Ventes 27.4 - 2.5 Total, (TVA)	3500.00	0.00	1.510000	57	1	1	1338	TVA	Ventes 27.4 - 2.5
09.05.2011	...	3200	144	Ventes 4.5-9.5, (TVA) net	5800.00	0.00	0.000000	58	0	1	1339	TVA	Ventes 4.5-9.5
09.05.2011	...	2200	144	Ventes 4.5-9.5, 7.6% de TVA (TVA)	440.80	0.00	0.000000	58	0	1	1339	TVA	Ventes 4.5-9.5
09.05.2011	1000	...	144	Ventes 4.5-9.5 Total, (TVA)	6240.80	0.00	0.000000	58	0	1	1339	TVA	Ventes 4.5-9.5
10.05.2011	1010	1000	145	Viré caisse-poste	6000.00	0.00	0.000000	0	1	0	0		
10.05.2011	6400	...	146	Elec avril-mai, (IPI) net	255.81	0.00	0.000000	59	0	1	1340	IPI	Elec avril-mai
10.05.2011	1171	...	146	Elec avril-mai, 7.6% deTVA (IPI)	19.44	0.00	0.000000	59	0	1	1340	IPI	Elec avril-mai
10.05.2011	6430	...	147	Eau avril-mai, (IPIRED) net	53.76	0.00	0.000000	59	0	1	1341	IPIRED	Eau avril-mai
10.05.2011	1171	...	147	Eau avril-mai, 2.4% deTVA (IPIRED)	1.29	0.00	0.000000	59	0	1	1341	IPIRED	Eau avril-mai
10.05.2011	6510	...	148	Téléphone avril mai,, (IPI) net	293.59	0.00	0.000000	59	0	1	1342	IPI	Téléphone avril mai,
10.05.2011	1171	...	148	Téléphone avril mai,, 7.6% deTVA (IPI)	22.31	0.00	0.000000	59	0	1	1342	IPI	Téléphone avril mai,
10.05.2011	...	1020	149	Paiements mai	646.20	0.00	0.000000	59	0	0	0		
10.05.2011	...	1020	150	Payé Fact 17 montant payé	2315.00	0.00	0.000000	60	0	2	1343	TVA	Payé Fact 17
10.05.2011	...	3900	150	Escompte net	-106.88	0.00	0.000000	60	0	2	1343	TVA	Payé Fact 17
10.05.2011	...	2200	150	Part TVA Escompte (TVA)	-8.12	0.00	0.000000	60	0	2	1343	TVA	Payé Fact 17
10.05.2011	2000	...	150	Payé Fact 17, montant dû	2200.00	0.00	0.000000	60	0	5	1343	TVA	Payé Fact 17
12.05.2011	4200	...	154	Achats Roger, (IPM) net	918.12	0.00	0.000000	61	1	1	1344	IPM	Achats Roger
12.05.2011	1170	...	154	Achats Roger, 7.6% deTVA (IPM)	69.78	0.00	0.000000	61	1	1	1344	IPM	Achats Roger
12.05.2011	...	1000	154	Achats Roger Total, (IPM)	987.90	0.00	0.000000	61	1	1	1344	IPM	Achats Roger
12.05.2011	4200	...	155	Fact. maxo 19, (IPM) net	1746.75	0.00	0.000000	62	1	1	1345	IPM	Fact. maxo 19
12.05.2011	1170	...	155	Fact. maxo 19, 7.6% deTVA (IPM)	132.75	0.00	0.000000	62	1	1	1345	IPM	
12.05.2011	...	2000	155	Fact. maxo 19 Total, (IPM)	1879.50	0.00	0.000000	62	1	1	1345	IPM	
14.05.2011	6006	1020	9	Loyer MAI - JUI	240.00	0.00	0.000000	0	1	0	0		Voyage pour la foire
31.05.2011	6000	1010	4	Loyer de JUI	1850.00	0.00	0.000000	0	1	0	0		
